,SMILES,Melting Point
9523,OC(=O)CCCCCCCCCCCCC(O)=O,127.0
9524,CCCCCCCC(C)=O,-7.5
9525,CCCCCCCCCC=C,-49.2
9526,O=C=NCCCCCCN=C=O,-67.0
9527,CCCCCCCCCCCCCCCCCCOC(C)=O,34.5
9528,CCCCCCCCCCCCCCCCOC=C,16.0
9529,S=C1SCCS1,35.0
9530,[O-][N+](=O)C1=CSC=C1,78.5
9531,ClC1CCCCC1=O,23.0
9532,CC1=C(N)C=CC=C1N,106.0
9533,CCC12COP(OC1)OC2,53.7
9534,COC1=CC=C(CCl)C=C1,24.5
9535,O\N=C(\C#N)C1=CC=CC=C1,129.0
9536,CC1(C)CC(=O)CC(C)(C)N1,36.0
9537,FC1=C(F)C(F)=C(I)C(F)=C1F,-29.0
9538,NC1=C(Br)C=C(C=C1Br)[N+]([O-])=O,207.0
9539,CC1=C2C(C=CC3=CC=CC=C23)=CC=C1,53.5
9540,CC1=CC=CC2=C1C=CC1=C2C=CC=C1,123.0
9541,CC1=CC2=C(C=C1)C=CC1=C2C=CC=C1,65.0
9542,O1C2=CC=CC=C2N=C1C1=CC=CC=C1,103.0
9543,CCNC1=NC(NC(C)C)=NC(SC)=N1,88.0
9544,OC1=CC=CC=C1C(=O)C1=CC=CC=C1O,59.5
9545,[O-][N+](=O)C1=CC=C(NC2=CC=CC=C2)C=C1,135.3
9546,O1C=C(N=C1C1=CC=CC=C1)C1=CC=CC=C1,103.0
9547,CCOC(=O)CC(=O)C1=CC=C(C=C1)[N+]([O-])=O,72.0
9548,CN(C)C1=CC=C(\C=C\C2=CC=CC=C2)C=C1,150.0
9549,CCCCC1C(=O)NC(=O)N(C2CCCCC2)C1=O,84.0
9550,COCCCNC1=NC(SC)=NC(NCCCOC)=N1,55.0
9551,CC12CCC3C(CCC4=CC(=O)C=CC34C)C1CCC2O,165.0
9552,CN1C2=CC=C(Cl)C=C2C(=NC(O)C1=O)C1=CC=CC=C1,120.0
9553,CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(O)C#C,169.0
9554,CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=C(Cl)C=CC=C1,206.0
9555,CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(O)CC=C,120.0
9556,CC1=NN(C(NS(=O)(=O)C2=CC=C(N)C=C2)=C1)C1=CC=CC=C1,195.0
9557,NC(CC#N)=C(C#N)C#N,171.5
9558,CC(=O)OC(OC(C)=O)C=C,-37.6
9559,CC1CCS(=O)(=O)C1,1.0
9560,C1CC1C1=CC=CC=C1,-31.0
9561,CCCSC1=CC=CC=C1,-45.0
9562,CN1C=C(C)C2=CC=CC=C12,142.0
9563,CC(=O)C1=C(C)C=C(O)C=C1,128.0
9564,CN1C(C)=CC2=C1C=CC=C2,56.5
9565,CC1=C(Cl)C(Cl)=C(Cl)C(C)=C1Cl,223.0
9566,CC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,224.8
9567,CC1=CC(=CC(C)=C1O)C(C)(C)C,82.4
9568,CC1=CC=C(C2=C1C=CC=C2)N(=O)=O,71.5
9569,CC1=CC=C2C=CC=CC2=C1N(=O)=O,81.5
9570,C(\C=C/C1=CC=CC=C1)=C\C1=CC=CC=C1,152.0
9571,NC(=O)OCC(O)COC1=CC=C(Cl)C=C1,90.0
9572,O=C(\C=C\C1=CC=CO1)/C=C/C1=CC=CO1,60.5
9573,CC(C)C1CCC2(C)CC(O)C3(C)CCC12O3,114.0
9574,O1N=C(N=C1C1=CC=CC=C1)C1=CC=CC=C1,109.0
9575,O=C1\C(CCC\C1=C\C1=CC=CC=C1)=C/C1=CC=CC=C1,117.5
9576,CC(C)CCOC1=CC=C(NC(=S)NC2=CC=C(OCCC(C)C)C=C2)C=C1,146.0
9577,CC(C)(C)C(C)(C)Cl,136.0
9578,ClC(=C)C#N,-65.0
9579,CC(=C)C(Cl)=O,-60.0
9580,CC(=C)C(=O)NCO,-37.0
9581,OCNC(=O)C=C,74.5
9582,COC(=O)C=C(C)C,114.0
9583,CCCOC(=O)CCC(=O)OCCC,-5.9
9584,CCCCCCC(=O)CC,-8.0
9585,CC(C)(C)OC=C,-112.0
9586,C\C=C/C(C)=C,75.5
9587,CC(C)OC=C,-140.0
9588,CC(=O)OCCBr,-13.8
9589,CCC#CCC,-103.0
9590,CCCCCCCC(=O)CC,2.5
9591,CCCCCCCCCCCCCCCCCCCCCC(=O)OC,54.0
9592,CCCCCCCCCCCCCCCCCCOC=C,30.0
9593,CC1CC1C,-140.9
9594,C=CC1CO1,-135.0
9595,S=C1SC=CS1,49.0
9596,O=C1CC(=O)C=C1,37.0
9597,CC1=NC(C)=CN1,92.0
9598,CN1C(=O)C=CC1=O,95.0
9599,OC1(CCCCC1)C#N,35.0
9600,CC(=O)C1=CCCCC1,73.0
9601,OC1=CC(Cl)=CC(Cl)=C1Cl,62.0
9602,NC(=O)C1=C(O)C=CC=N1,195.0
9603,NC1=NC2=C(N1)C=CC=C2,230.0
9604,OC(=O)CCC1=CC=CO1,58.0
9605,O=C1CCCCCCCN1,78.0
9606,OC1=C(Cl)C(Cl)=CC(Cl)=C1Cl,115.0
9607,C1CC(=NN1)C1=CC=CC=C1,45.8
9608,C1CN=C(N1)C1=CC=CC=C1,96.5
9609,C1CN(N=C1)C1=CC=CC=C1,52.0
9610,CCC1=CC=C(C=C1)C(C)=O,-20.6
9611,NC1=CC=C2C=CC=CC2=C1N,98.5
9612,COC1=C2N=CC=CC2=CC=C1,49.5
9613,CCC(=O)C1=C(O)C=CC(C)=C1,2.0
9614,CCOC1=C(C=CC=C1)C(N)=O,133.0
9615,OC1=CC2=C(OC1=O)C=CC=C2,154.0
9616,C1=CC=C(C=C1)C1=CC=NC=C1,77.5
9617,NC(=O)CCCCC1CCSS1,128.0
9618,CC(=O)C1=C2C=CC=CC2=CC=C1,34.0
9619,CCCCCC(=O)C1=CC=CC=C1,27.0
9620,CC(C)(OC1=CC=CC=C1)C(O)=O,98.5
9621,COC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1OC,90.0
9622,CCOP(=O)(OCC)N=C1SCCS1,41.0
9623,O=C1CCCCCCCCCCCN1,151.5
9624,NC1=CC2=C(C=CC=C2)C2=CC=CC=C12,138.3
9625,CC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,71.5
9626,Cl\C(=C(\Cl)C1=CC=CC=C1)C1=CC=CC=C1,143.5
9627,O=N(=O)C1=CC=C(SC2=CC=CC=C2)C=C1,56.0
9628,CCOC(=O)\C=C\C1=CC=C(C=C1)[N+]([O-])=O,139.0
9629,FC1=CC=C(C=C1)C1C(=O)C2=C(C=CC=C2)C1=O,120.0
9630,CC\C(C)=N\NC1=C(C=C(C=C1)N(=O)=O)N(=O)=O,116.8
9631,CCC(C(O)=O)C1=CC=C(C=C1)C1=CC=CC=C1,124.0
9632,CCOC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)C=C1,183.0
9633,CC1=CC2=C(C)C3=C(N=C2C=C1)C1=CC=CC=C1C=C3,159.0
9634,OC1=CC=C(C=C1)C(=O)N\N=C\C1=CC=C(O1)N(=O)=O,298.0
9635,CCC1(O)CCC2C3CCC4=CCCCC4C3CCC12C,77.0
9636,CC12CCC3C(CCC4=CC(=O)C=CC34C)C1CCC(=O)O2,218.5
9637,CN(C)CCCN1C2=CC(Cl)=CC=C2S(=O)C2=C1C=CC=C2,115.0
9638,OC(CCCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1,104.5
9639,CC12CCC3C(CCC33CCC(=O)O3)C1CCC1=CC(=O)CCC21C,157.5
9640,CC12CCC3C(C=CC4=CC(=O)CCC34C)C1CCC21CCC(=O)O1,150.0
9641,CC(=O)OCOC(=O)C1N2C(SC1(C)C)C(NC(=O)CC1=CC=CC=C1)C2=O,107.0
9642,CC(=O)OC1(CCC2C3CC(C4=CC(=O)CCC4(C)C3CCC12C)C(F)(F)F)C(C)=O,206.5
9643,CC(=O)NC(CC(O)=O)C(O)=O,138.5
9644,C[Si](C)(C)N=C=N[Si](C)(C)C,-23.0
9645,CC(C)=CC(C)=C,-114.0
9646,CC1CC(C)S(=O)(=O)C1,-3.0
9647,CC1=C(C)C(C)=C(C)N1,111.0
9648,NC1=CC(N)=NC(N)=N1,250.0
9649,CC(C)C1CCCCC1=O,72.5
9650,CC\C=C\C1=CC=CC=C1,-43.1
9651,CCCCN1CCOCC1,-57.1
9652,CC1=C(Cl)C(Cl)=CC(Cl)=C1Cl,93.5
9653,CC1=NC2=CC(Cl)=CC=C2S1,69.0
9654,O=C1CCC(O1)C1=CC=CC=C1,36.5
9655,C1=CC=C(C=C1)C1=CC=CN=C1,164.0
9656,CC(=O)C1=CC=C(C=C1)C(C)=O,112.0
9657,C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N1,-10.0
9658,CC(C)(CC(O)=O)C1=CC=CC=C1,60.0
9659,OCCC1=NC2=CC=CC=C2C=C1,103.0
9660,CC(C)(C)C1=CC=C(C=C1)C(C)(C)C,79.5
9661,OC(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,209.3
9662,CNC1=NC(NC(C)C)=NC(SC)=N1,85.0
9663,ClC1=CNC=C1C1=C(C(Cl)=CC=C1)N(=O)=O,124.5
9664,COC1=CC2=C(NC=C2CCN(C)C)C=C1,69.5
9665,C\C=N\NC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O,166.5
9666,ClC1=CC=CC=C1NC(=O)C1=CC=CC=C1,99.0
9667,ClC1C2OC2C2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,160.0
9668,ClC1=C(Cl)C2(Cl)C3COS(=O)(=O)OCC3C1(Cl)C2(Cl)Cl,181.5
9669,FC1=C(F)C(F)=C(SC2=C(F)C(F)=C(F)C(F)=C2F)C(F)=C1F,87.0
9670,O1C(=C(C(=C1C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,175.0
9671,OC(C=C)C(O)C=C,15.0
9672,CCOC(=O)CCC(O)=O,8.0
9673,NCCOP(O)(O)=O,242.0
9674,CCCCCC(C)(C)C,-113.0
9675,OC(=O)CNCP(O)(O)=O,189.5
9676,N#CC#CC#N,20.5
9677,O=CCCCCC=O,-8.0
9678,CC1CS1,-91.0
9679,O=S1(=O)OCCO1,99.0
9680,CC(=O)C1=CC=CN1,90.0
9681,NC1=CC=C(Cl)C=N1,137.0
9682,C1C\C=C/C\C=C/C1,-53.0
9683,ClC1=CC=C(C=C)C=C1,15.9
9684,CCCC1=CC(C)=CC=C1,-82.5
9685,N#CCCNC1=CC=CC=C1,52.5
9686,COC1=C(O)C(\C=C\C)=CC=C1,81.0
9687,CC1=CC2=C(CCCC2)C=C1C,10.0
9688,CCCCCCC1=CC=CC=C1,-61.0
9689,CCCCCCCC1=CC=CC=C1,-48.0
9690,C1CCC2=CC3=C(CCCC3)C=C2C1,78.0
9691,COC(=O)C(N)CC1=CC=C(O)C=C1,137.0
9692,COC1=C(O)C=CC(\C=C\C(C)=O)=C1,129.0
9693,C(CC1=CC=CC=C1)CC1=CC=CC=C1,6.0
9694,CCCCCCCCCC1=CC=CC=C1,-24.0
9695,C1CN=C(NC2=CC=CC3=C2CCCC3)N1,142.5
9696,[O-][N+](=O)C1=CC=C(CC2=CC=NC=C2)C=C1,71.0
9697,C(CCC1=CC=CC=C1)CC1=CC=CC=C1,52.5
9698,CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)CCC2,236.5
9699,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)C1=CC=CC=C1,106.0
9700,ClC1=CC=C2NC(=O)CN=C(C3=CC=CC=C3)C2=C1,216.5
9701,CN1C2=C(C=C(C)C(C)=C2)N=C2C(=O)NC(=O)N=C12,320.0
9702,ClC1=C(NC2=CC=CC=C2)C(=O)C2=CC=CC=C2C1=O,215.0
9703,CC12CCC3C(CCC4=C(Cl)C(=O)CCC34C)C1CCC2O,189.0
9704,CC1=NC=C(CSSCC2=C(CO)C(O)=C(C)N=C2)C(CO)=C1O,219.0
9705,CC(=O)OC1C2OC22C3CCC4(O)CC(O)CCC4(C)C3CCC2(C)C1C1=COC(=O)C=C1,260.5
9706,CC(C)(Cl)C#C,-61.0
9707,CNC(=O)CSP(=O)(OC)OC,-28.0
9708,CN(C(C)=O)C(C)=O,-25.0
9709,CC(C)C(=NO)C(C)C,34.0
9710,CC(C)CN(CC(C)C)CC(C)C,-21.8
9711,CCCCCCCC(=O)OCCCCCC,-30.6
9712,CCCCCCOC(=O)CCCC,-63.1
9713,CC(=O)CC(=O)OCC=C,-85.0
9714,CCOC(=O)CCC(N)C(O)=O,191.0
9715,OC(=O)CCCCCl,18.0
9716,N#CC\C=C\CC#N,76.0
9717,CCCCCCCCC(N)=O,99.5
9718,CCCCCCCCCCCC(N)=O,110.0
9719,CCCCCCCCCCCCCCCCCCCC(=O)OC,54.5
9720,CCCCCCCCNCCCCCCCC,35.5
9721,C=C1CCC1,-134.7
9722,CC1CCCC1=O,-75.0
9723,BrC1=CC=NC=C1,0.5
9724,CC1CCOCO1,-44.5
9725,NC1=NC=CN=N1,175.5
9726,CC1=NC=C(O)C=C1,169.0
9727,O=C1CCCC(=O)N1,156.0
9728,C1CCCNCCC1,29.0
9729,O=N(=O)C1CCCCC1,-34.0
9730,CC1(C)CC(=O)NC(=O)C1,145.0
9731,CC(CO)C1=CC=CC=C1,-13.0
9732,CC1=CC(O)=C(Cl)C=C1Cl,73.0
9733,CC1=NC(C)=C(C)N=C1C,85.0
9734,OC(=O)C1CCC1C(O)=O,131.0
9735,CC1=CC=CC2=C1NC(=O)C2=O,267.0
9736,CCC1=CC=CC2=C1C=CC=C2,-13.9
9737,CC1=NN(C=C1)C1=CC=CC=C1,37.0
9738,CCCC(=O)NC1=CC=CC=C1,97.0
9739,CC1=NN(C(N)=C1)C1=CC=CC=C1,116.0
9740,OC1=CC=C(C=C1)C1CCCCC1,133.0
9741,OC(=O)C1=CC=C2CCCCC2=C1,155.5
9742,NC(=N)N1CCC2=CC=CC=C2C1,279.0
9743,OS(=O)(=O)CCCN1CCOCC1,284.0
9744,CCCCCCOC1=CC=CC=C1,-19.0
9745,CCSC(=O)N(CC)C1CCCCC1,11.5
9746,NC1=CC(=CC=C1O)C1=CC=CC=C1,200.0
9747,CCCCC1=CC2=CC=CC=C2C=C1,-5.0
9748,OC(=O)CNC(=O)OCC1=CC=CC=C1,121.0
9749,CC12CCC3C(CC3(C)C)C(=C)CCC1O2,62.5
9750,CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O,131.5
9751,CC(C)C1(CC2=CC=CO2)C(=O)NC(=O)NC1=O,169.0
9752,BrC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,138.0
9753,ClC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,145.5
9754,CCOC(=O)C1=C(C)NC(C)=C(C1)C(=O)OCC,180.5
9755,COC1=CC=C(C=C1)C(=O)C1=CC=CC=C1C(O)=O,146.0
9756,OC1=C(Cl)C=C(Cl)C=C1C(=O)NC1=CC=C(Cl)C=C1,142.5
9757,CC12CCC3C(CCC4CC(O)CCC34C)C1CC=C2,142.75
9758,CN(C)CCN1C2=C(NC3=CC=CC=C3C1=O)C=C(Cl)C=C2,165.5
9759,OC(=O)C(CC1=CC=CC=C1)NC(=O)OCC1=CC=CC=C1,88.5
9760,COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C2C3C=COC3OC2=C1,245.0
9761,COC1=CC=C2C(=O)C(C)=C(OC2=C1CN(C)C)C1=CC=CC=C1,109.5
9762,CC12CCC3C(CCC4=CC(OC5CCCC5)=CC=C34)C1CC(O)C2O,99.0
9763,O=N(=O)C1=CC=C2C(=C1)C(=C(C#N)C#N)C1=C2C(=CC(=C1)N(=O)=O)N(=O)=O,267.0
9764,O(C1=CC=CC=C1)[Si](OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,49.0
9765,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(C)=O,263.0
9766,CC1(C)OC2CC(=O)OCC22C1CC(=O)C1(C)C2CCC2(C)C(OC(=O)C3OC123)C1=COC=C1,298.0
9767,COC1C(O)C(C)OC(OC2CCC3(C=O)C(CCC4C3CCC3(C)C(CCC43O)C3=CC(=O)OC3)C2)C1O,162.5
9768,CC(C)C(C)C(C)(C)C,-121.0
9769,CCC(=O)NC,-30.9
9770,CC(=O)NC(CCC(O)=O)C(O)=O,199.0
9771,ClS(=O)(=O)N=C=O,-44.0
9772,CCCCOC(=O)CC(=O)OCCCC,-83.0
9773,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCC,57.0
9774,CC(=O)NCCS,6.5
9775,CC(C)CCCC(C)(C)C,-105.0
9776,SCCCCS,-53.9
9777,CC1CCCC1C,-54.0
9778,C=C1CCCCC1,-106.7
9779,NC1=CC=C(S)C=C1,46.0
9780,CC1=CC(=O)CCC1,-21.0
9781,CC1(C)CCCCC1O,8.0
9782,CC1(C)CCCCC1=O,-20.5
9783,NC1=NC(Cl)=CC(O)=N1,261.5
9784,CC(=C)C1=CC=C(C)C=C1,-20.0
9785,CC1=CC2=C(N1)C=CC(C)=C2,115.3
9786,CN(C)C1=CC=C(C=C1)C#N,74.0
9787,CCOC1=CC=C(N)C(N)=C1,71.5
9788,OC1=CC=C(Br)C2=CC=CN=C12,124.0
9789,C\C(=C/C1=CC=CC=C1)C(O)=O,80.0
9790,CC1(CCOCO1)C1=CC=CC=C1,37.5
9791,CC(=O)CC1=CNC2=CC=CC=C12,116.0
9792,CC\C(=C\C1=CC=CC=C1)[N+]([O-])=O,90.5
9793,N(C1=CC=CC=N1)C1=NC=CC=C1,90.5
9794,CC(NC(=O)C1=CC=CC=C1)C(O)=O,165.5
9795,CC1=CC=CC(NC2=CC=CC=C2)=C1,30.0
9796,ClC1=C2C=CC=CC2=NC2=CC=CC=C12,121.0
9797,ClCCN(CCCl)C1=CC=C(C=O)C=C1,86.5
9798,OC1C2=C(CCC3=C1C=CC=C3)C=CC=C2,92.0
9799,COC1=CC=C2NC3=C(CCNC3C)C2=C1,150.5
9800,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,193.0
9801,OC1=CC=CC=C1C(=O)\C=C\C1=CC=CC=C1,90.0
9802,CNC1=CC=C(N)C2=C1C(=O)C1=C(C=CC=C1)C2=O,193.0
9803,[O-][N+](=O)C1=CC=C(SC2=CC=C(C=C2)[N+]([O-])=O)C=C1,160.5
9804,CC1(O)CCC2C3CCC4CC5=NON=C5CC4(C)C3CCC12C,152.5
9805,S=C(NC1=C2C=CC=CC2=CC=C1)NC1=C2C=CC=CC2=CC=C1,207.5
9806,CCCCC(CC)COP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1,-54.0
9807,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC2(C)C1(O)C(=O)CO,202.5
9808,CC(=O)OC1CC2C3CCC4=C(C=CC(OC(C)=O)=C4)C3CCC2(C)C1=O,179.5
9809,CN(C)C1=CC2=C(C=C1)N(C(=O)C1=CC=CC=C1)C1=CC=C(C=C1S2)N(C)C,195.0
9810,CCCCCC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C(C)=O,123.5
9811,CCC1CN2CCC1CC2C(O)C1=CC=NC2=C1C=C(OCCC(C)C)C=C2,152.0
9812,CC1=C2C=CC=CC2=CC=C1,34.0
9813,CC(C)CCCCCCCOC(=O)C=C,-100.0
9814,CCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCCC(C)C,98.0
9815,C1CN(CCO1)C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,175.0
9816,CC(C)(C)C1=CC(=CC(=C1O)N(=O)=O)N(=O)=O,126.0
9817,CCSC1=CC2=C(SC3=C(C=CC=C3)N2CCCN2CCN(C)CC2)C=C1,63.0
9818,CC(=O)NCCSC(C)=O,32.5
9819,CCCC(=O)C1=CC(O)=C(O)C=C1O,154.5
9820,CC1CC(=O)CC2CCC3C4CCC(O)C4(C)CCC3C12C,204.0
9821,CCCCC1CO1,94.0
9822,N#CC1=NC2=CC=CC=C2C=C1,95.0
9823,C(=C/C1=NC=CC=C1)\C1=NC=CC=C1,118.5
9824,NN1C(=O)CSC1=S,101.5
9825,CC1=CCC2C(C)(C)CCCC2(C)C11CCC(C)(CC(O)=O)O1,100.5
9826,ClCC(=O)N1CCOCC1,37.0
9827,ON=C(C1CC1)C1CC1,76.5
9828,CC1=NNC=C1,36.5
9829,NC1=CC=CC=C1C1=CC=CC=C1N,81.0
9830,CCCCCCCCCCCCCCCCCCCO,63.3
9831,O=C1CSC(=S)N1C1=CC=CC=C1,194.5
9832,CC(CBr)C1=CC=CC=C1,-59.3
9833,CCCCCCCCCCCCCCC1=CC=CC=C1,16.0
9834,CC1=CC=C2C=CC=C(C)C2=N1,27.0
9835,OCC1OC(OC2=CC=CC=C2)C(O)C(O)C1O,177.0
9836,C1OC1C1CO1,4.0
9837,CC(=O)OC1=C(C=CC=C1)C(=O)OC(=O)C1=C(OC(C)=O)C=CC=C1,83.0
9838,CC(=O)C1=CSC=C1,60.0
9839,COC(=O)CCCCCCCCCCCC(=O)OC,36.0
9840,CCOC(=O)CCCCCCCCCCCCCCCCC(=O)OCC,54.5
9841,CC1=C2NC(=N)SC2=CC=C1,138.0
9842,OC(=O)C1=CC2=CC=CC=C2N1,206.5
9843,CCCCN1C2=CC=CC=C2C2=C1C=CC=C2,58.0
9844,OCCC1CCCCN1,69.0
9845,C=CC1=CC=CO1,-94.0
9846,CCOP(=O)(OCC)ON1C(=O)C2=CC=CC3=CC=CC(C1=O)=C23,177.0
9847,CC1=CC(=C(O)C(C)=C1CC1=NCCN1)C(C)(C)C,182.0
9848,CC(C)(C)C1=NN=C(NS(=O)(=O)C2=CC=CC=C2)S1,163.0
9849,FC=O,-142.2
9850,CN1C2=CC=CC=C2C(C)(C)C11OC2=C(C=C1)C=C(C=C2)[N+]([O-])=O,179.5
9851,O=C1CCCCC1C1=CCCCC1,-78.0
9852,COC1=C(NC(N)=S)C=CC=C1,156.0
9853,CCO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,65.0
9854,CC1=CC=C(C=C1)C(O)C1=CC=CC=C1,52.0
9855,OC1=CC=C(C=C1)C1CCCC1,65.0
9856,OC1=C(C=CC=C1)C1CCCC1,34.5
9857,CC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(C)C=C1,140.5
9858,COC1=C(OC)C(=CC=C1)C(O)=O,123.0
9859,COC1=C(OC)C=C(C=C1)C(N)=O,164.0
9860,ICC(CI)(CI)CI,225.0
9861,C[Si](C)(C)OC1=CC=CC=C1,-55.0
9862,CCCCCCC(C1=CC=CC=C1)C1=CC=CC=C1,14.0
9863,OC1=CC2=C(C[C@H]3NCC[C@@]22CCCCC32)C=C1,271.0
9864,NC1=NC=CC2=CC=CC=C12,123.0
9865,CCCCCCCCCCC(=O)CC,31.0
9866,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,34.0
9867,CC(C)CC1=CC=C(CC(O)=O)C=C1,86.0
9868,O=C(CC1=CC=CC=C1)OC(=O)CC1=CC=CC=C1,73.3
9869,CC1=CC(C)=NC=N1,25.0
9870,CC(=O)N(C(C)=O)C1=CC=CC=C1,37.5
9871,COC1=CC(=C(O)C=C1)[N+]([O-])=O,79.0
9872,CCCOCC(C)O,-80.0
9873,CCOC(=O)C1=CC=NC=C1,23.0
9874,CC1=CC2=C(C=C1)C=CC1=C2C=C(C)C=C1,145.0
9875,OC(=O)CCCC=C,-37.0
9876,CC1=CC=C(OC2=CC=C(C)C=C2)C=C1,51.0
9877,NS(=O)(=O)C1=CC2=C(NC(CC3=CC=C(F)C=C3)NS2(=O)=O)C=C1Cl,239.0
9878,CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,49.0
9879,COC(=O)CC(O)(CC(=O)OC)C(=O)OC,79.3
9880,OCC1=CC2=C(C=CC=C2)C=C1,81.3
9881,CC1CN(CC(C)O1)C1CCCCCCCCCCC1,71.0
9882,CCCCCCCCCCCCCCCCCCCCC=C,38.0
9883,CC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC3(C)O)C12,164.0
9884,CC(C)(C)N=C=O,85.5
9885,COC1=NC(NC(C)C)=NC(NC(C)C)=N1,91.5
9886,C1CCC(CC1)C(C1CCCCC1)C1CCCCC1,48.0
9887,C1CCSCC1,19.0
9888,OCCN1C=CN=C1,39.0
9889,C=C\C=C\C#N,-60.0
9890,CCC12CCCN3CCC4=C(C13)N(C1=CC=CC=C41)C(O)(C2)C(=O)OC,231.5
9891,OC1CN2CCC1CC2,221.0
9892,CCOC(=O)C(C)(C)C(=O)OCC,-30.4
9893,CN1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1F,166.5
9894,CC(=O)CCCCC(C)=O,44.0
9895,CC1(C)CC1,-109.0
9896,CN(C)C1CSSC1,177.2
9897,CC1=CC=CN=N1,184.0
9898,N#CC1=C(C=NC=C1)C#N,80.0
9899,O=S1(=O)CCCCO1,13.5
9900,CCCCC1=CC=CC2=CC=CC=C12,-19.8
9901,NC1=CC(Cl)=CC=C1N(=O)=O,127.8
9902,Cl\C=C(\Cl)/C(/Cl)=C/Cl,-4.0
9903,C\C(CO)=C\CNC1=C2NC=NC2=NC=N1,207.5
9904,CCCCC1=CC=C(O)C=C1,22.0
9905,CC(=O)OC(C(Cl)=O)C1=CC=CC=C1,36.0
9906,CCCCCCCS,-43.0
9907,ClP1OC2=C(O1)C=CC=C2,30.0
9908,ClC1=C(C=C2C3=C(C=CC=C3)C3=C2C=CC=C3)C=CC=C1,69.5
9909,CSC(C)(C)\C=N\O,21.0
9910,CNC(=O)O\N=C\C(C)(C)S(C)(=O)=O,141.0
9911,BrCCC1CCCCC1,-57.0
9912,CCCCCCCCCCCC(O)CC,31.5
9913,CCCCCCCCCCCCCC(C)O,35.0
9914,CC(C)CCCCCO,-106.0
9915,CCCCCCCCCCOC(=O)CCCCCCCCC,9.7
9916,COC1=CC=CC=C1OC1=CC=CC=C1OC,79.5
9917,N#CCCOCCC#N,-26.3
9918,CC1=CN=C2C(C=CC3=C(C)C(C)=CN=C23)=C1C,278.5
9919,CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1,122.0
9920,COC1=NC(C)=NC(N)=N1,259.5
9921,CCCCCCC(=O)C1=CC=CC=C1,16.4
9922,CC12C(CCC1(O)C1CCC3CC(O)CCC3(C)C1CC2O)C1=CC(=O)OC1,222.0
9923,CCCCCCCC(=O)C1=CC=CC=C1,22.8
9924,CCCCCCCCCCCC(=O)C1=CC=CC=C1,47.0
9925,CC1CCCC(C)C1C,-66.9
9926,CC(C)CC1CCCCC1,-95.0
9927,CC1=CC2=C(CCCC2)C=C1,-40.0
9928,OC1=C(I)C=C(C=C1I)C#N,212.5
9929,OC1=C(C=C(C=C1I)C#N)N(=O)=O,137.5
9930,FC(F)OC(F)F,-123.15
9931,OC(=O)C1=NC(Cl)=CC=C1Cl,151.0
9932,CN(C)C1=CC=C(CO)C=C1,69.0
9933,OC1=CC=C(O)C(CC2=CC=CC=C2)=C1,105.8
